wh_id,traknm,mfsmsn
GBWEL01,972951685171,MSN0015118
GBWEL01,972951685182,MSN0015119
GBWEL01,972951685193,MSN0015120
GBWEL01,972951685204,MSN0015121
GBWEL01,972951685215,MSN0015122
GBWEL01,972951685226,MSN0015123
GBWEL01,972951685230,MSN0015124
GBWEL01,972951685241,MSN0015125
GBWEL01,972951685252,MSN0015126
GBWEL01,972951685263,MSN0015127
GBWEL01,972951685274,MSN0015128
GBWEL01,972951685285,MSN0015129
GBWEL01,972951685296,MSN0015130
GBWEL01,972951685300,MSN0015131
GBWEL01,972951685311,MSN0015132
GBWEL01,972951685322,MSN0015133
GBWEL01,972951685333,MSN0015134
GBWEL01,972951685344,MSN0015135
GBWEL01,972951685355,MSN0015136
GBWEL01,972951685366,MSN0015137
GBWEL01,972951685370,MSN0015138
GBWEL01,972951685381,MSN0015139
GBWEL01,972951685392,MSN0015140
GBWEL01,972951685403,MSN0015141
GBWEL01,972951685414,MSN0015142
GBWEL01,972951685425,MSN0015143
GBWEL01,972951685436,MSN0015144
GBWEL01,972951685440,MSN0015145
GBWEL01,972951685451,MSN0015146
GBWEL01,972951685462,MSN0015147
GBWEL01,972951685473,MSN0015148
GBWEL01,972951685484,MSN0015149
GBWEL01,972951685495,MSN0015150
GBWEL01,972951685506,MSN0015151
GBWEL01,972951685510,MSN0015152
GBWEL01,972951685521,MSN0015153
GBWEL01,972951685532,MSN0015154
GBWEL01,972951685543,MSN0015155
GBWEL01,972951685554,MSN0015156
GBWEL01,972951685565,MSN0015157
GBWEL01,972951685576,MSN0015158
GBWEL01,972951685580,MSN0015159
GBWEL01,972951685591,MSN0015160
GBWEL01,972951685602,MSN0015161
GBWEL01,972951685613,MSN0015162
GBWEL01,972951685624,MSN0015163
GBWEL01,972951685635,MSN0015164
GBWEL01,972951685646,MSN0015165
GBWEL01,972951685650,MSN0015166
GBWEL01,972951685661,MSN0015167
GBWEL01,972951685672,MSN0015168
GBWEL01,972951685683,MSN0015169
GBWEL01,972951685694,MSN0015170
GBWEL01,972951685705,MSN0015171
GBWEL01,972951685716,MSN0015172
GBWEL01,972951685720,MSN0015173
GBWEL01,972951685731,MSN0015174
GBWEL01,972951685742,MSN0015175
GBWEL01,972951685753,MSN0015176
GBWEL01,972951685764,MSN0015177
GBWEL01,972951685775,MSN0015178
GBWEL01,972951685786,MSN0015179
GBWEL01,972951685790,MSN0015180
GBWEL01,972951685801,MSN0015181
GBWEL01,972951685812,MSN0015182
GBWEL01,972951685823,MSN0015183
GBWEL01,972951685834,MSN0015184
GBWEL01,972951685845,MSN0015185
GBWEL01,972951685856,MSN0015186
GBWEL01,972951685860,MSN0015187
GBWEL01,972951685871,MSN0015188
GBWEL01,972951685882,MSN0015189
GBWEL01,972951685893,MSN0015190
GBWEL01,972951685904,MSN0015191
GBWEL01,972951685915,MSN0015192
GBWEL01,972951685926,MSN0015193
GBWEL01,972951685930,MSN0015194
GBWEL01,972951685941,MSN0015195
GBWEL01,972951685952,MSN0015196
GBWEL01,972951685963,MSN0015197
GBWEL01,972951685974,MSN0015198
GBWEL01,972951685985,MSN0015199
GBWEL01,972951685996,MSN0015200
GBWEL01,972951686000,MSN0015201
GBWEL01,972951686011,MSN0015202
GBWEL01,972951686022,MSN0015203
GBWEL01,972951686033,MSN0015204
GBWEL01,972951686044,MSN0015205
GBWEL01,972951686055,MSN0015206
GBWEL01,972951686066,MSN0015207
GBWEL01,972951686070,MSN0015208
GBWEL01,972951686081,MSN0015209
GBWEL01,972951686092,MSN0015210
GBWEL01,972951686103,MSN0015211
GBWEL01,972951686114,MSN0015212
GBWEL01,972951686125,MSN0015213
GBWEL01,972951686136,MSN0015214
GBWEL01,972951686140,MSN0015215
GBWEL01,972951686151,MSN0015216
GBWEL01,972951686162,MSN0015217
GBWEL01,972951686173,MSN0015218
GBWEL01,972951686184,MSN0015219
GBWEL01,972951686195,MSN0015220
GBWEL01,972951686206,MSN0015221
GBWEL01,972951686210,MSN0015222
GBWEL01,972951686221,MSN0015223
GBWEL01,972951686232,MSN0015224
GBWEL01,972951686243,MSN0015225
GBWEL01,972951686254,MSN0015226
GBWEL01,972951686265,MSN0015227
GBWEL01,972951686276,MSN0015228
GBWEL01,972951686280,MSN0015229
GBWEL01,972951686291,MSN0015230
GBWEL01,972951686302,MSN0015231
GBWEL01,972951686313,MSN0015232
GBWEL01,972951686324,MSN0015233
GBWEL01,972951686335,MSN0015234
GBWEL01,972951686346,MSN0015235
GBWEL01,972951686350,MSN0015236
GBWEL01,972951686361,MSN0015237
GBWEL01,972951686372,MSN0015238
GBWEL01,972951686383,MSN0015239
GBWEL01,972951686394,MSN0015240
GBWEL01,972951686405,MSN0015241
GBWEL01,972951686416,MSN0015242
GBWEL01,972951686420,MSN0015243
GBWEL01,972951686431,MSN0015244
GBWEL01,972951686442,MSN0015245
GBWEL01,972951686453,MSN0015246
GBWEL01,972951686464,MSN0015247
GBWEL01,972951686475,MSN0015248
GBWEL01,972951686486,MSN0015249
GBWEL01,972951686490,MSN0015250
GBWEL01,972951686501,MSN0015251
GBWEL01,972951686512,MSN0015252
GBWEL01,972951686523,MSN0015253
GBWEL01,972951686534,MSN0015254
GBWEL01,972951686545,MSN0015255
GBWEL01,972951686556,MSN0015256
GBWEL01,972951686560,MSN0015257
GBWEL01,972951686571,MSN0015258
GBWEL01,972951686582,MSN0015259
GBWEL01,972951686593,MSN0015260
GBWEL01,972951686604,MSN0015261
GBWEL01,972951686615,MSN0015262
GBWEL01,972951686626,MSN0015263
GBWEL01,972951686630,MSN0015264
GBWEL01,972951686641,MSN0015265
GBWEL01,972951686652,MSN0015266
GBWEL01,972951686663,MSN0015267
GBWEL01,972951686674,MSN0015268
GBWEL01,972951686685,MSN0015269
GBWEL01,972951686696,MSN0015270
GBWEL01,972951686700,MSN0015271
GBWEL01,972951686711,MSN0015272
GBWEL01,972951686722,MSN0015273
GBWEL01,972951686733,MSN0015274
GBWEL01,972951686744,MSN0015275
GBWEL01,972951686755,MSN0015276
GBWEL01,972951686766,MSN0015277
GBWEL01,972951686770,MSN0015278
GBWEL01,972951686781,MSN0015279
GBWEL01,972951686792,MSN0015280
GBWEL01,972951686803,MSN0015281
GBWEL01,972951686814,MSN0015282
GBWEL01,972951686825,MSN0015283
GBWEL01,972951686836,MSN0015284
GBWEL01,972951686840,MSN0015285
GBWEL01,972951686851,MSN0015286
GBWEL01,972951686862,MSN0015287
GBWEL01,972951686873,MSN0015288
GBWEL01,972951686884,MSN0015289
GBWEL01,972951686895,MSN0015290
GBWEL01,972951686906,MSN0015291
GBWEL01,972951686910,MSN0015292
GBWEL01,972951686921,MSN0015293
GBWEL01,972951686932,MSN0015294
GBWEL01,972951686943,MSN0015295
GBWEL01,972951686954,MSN0015296
GBWEL01,972951686965,MSN0015297
GBWEL01,972951686976,MSN0015298
GBWEL01,972951686980,MSN0015299
GBWEL01,972951686991,MSN0015300
GBWEL01,972951687002,MSN0015301
GBWEL01,972951687013,MSN0015302
GBWEL01,972951687024,MSN0015303
GBWEL01,972951687035,MSN0015304
GBWEL01,972951687046,MSN0015305
GBWEL01,972951687050,MSN0015306
GBWEL01,972951687061,MSN0015307
GBWEL01,972951687072,MSN0015308
GBWEL01,972951687083,MSN0015309
GBWEL01,972951687094,MSN0015310
GBWEL01,972951687105,MSN0015311
GBWEL01,972951687116,MSN0015312
GBWEL01,972951687120,MSN0015313
GBWEL01,972951687131,MSN0015314
GBWEL01,972951687142,MSN0015315
GBWEL01,972951687153,MSN0015316
GBWEL01,972951687164,MSN0015317
GBWEL01,972951687175,MSN0015318
GBWEL01,972951687186,MSN0015319
GBWEL01,972951687190,MSN0015320
GBWEL01,972951687201,MSN0015321
GBWEL01,972951687212,MSN0015322
GBWEL01,972951687223,MSN0015323
GBWEL01,972951687234,MSN0015324
GBWEL01,972951687245,MSN0015325
GBWEL01,972951687256,MSN0015326
GBWEL01,972951687260,MSN0015327
GBWEL01,972951687271,MSN0015328
GBWEL01,972951687282,MSN0015329
GBWEL01,972951687293,MSN0015330
GBWEL01,972951687304,MSN0015331
GBWEL01,972951687315,MSN0015332
GBWEL01,972951687326,MSN0015333
GBWEL01,972951687330,MSN0015334
GBWEL01,972951687341,MSN0015335
GBWEL01,972951687352,MSN0015336
GBWEL01,972951687363,MSN0015337
GBWEL01,972951687374,MSN0015338
GBWEL01,972951687385,MSN0015339
GBWEL01,972951687396,MSN0015340
GBWEL01,972951687400,MSN0015341
GBWEL01,972951687411,MSN0015342
GBWEL01,972951687422,MSN0015343
GBWEL01,972951687433,MSN0015344
GBWEL01,972951687444,MSN0015345
GBWEL01,972951687455,MSN0015346
GBWEL01,972951687466,MSN0015347
GBWEL01,972951687470,MSN0015348
GBWEL01,972951687481,MSN0015349
GBWEL01,972951687492,MSN0015350
GBWEL01,972951687503,MSN0015351
GBWEL01,972951687514,MSN0015352
GBWEL01,972951687525,MSN0015353
GBWEL01,972951687536,MSN0015354
GBWEL01,972951687540,MSN0015355
GBWEL01,972951687551,MSN0015356
GBWEL01,972951687562,MSN0015357
GBWEL01,972951687573,MSN0015358
GBWEL01,972951687584,MSN0015359
GBWEL01,972951687595,MSN0015360
GBWEL01,972951687606,MSN0015361
GBWEL01,972951687610,MSN0015362
GBWEL01,972951687621,MSN0015363
GBWEL01,972951687632,MSN0015364
GBWEL01,972951687643,MSN0015365
GBWEL01,972951687654,MSN0015366
GBWEL01,972951687665,MSN0015367
GBWEL01,972951687676,MSN0015368
GBWEL01,972951687680,MSN0015369
GBWEL01,972951687691,MSN0015370
GBWEL01,972951687702,MSN0015371
GBWEL01,972951687713,MSN0015372
GBWEL01,972951687724,MSN0015373
GBWEL01,972951687735,MSN0015374
GBWEL01,972951687746,MSN0015375
GBWEL01,972951687750,MSN0015376
GBWEL01,972951687761,MSN0015377
GBWEL01,972951687772,MSN0015378
GBWEL01,972951687783,MSN0015379
GBWEL01,972951687794,MSN0015380
GBWEL01,972951687805,MSN0015381
GBWEL01,972951687816,MSN0015382
GBWEL01,972951687820,MSN0015383
GBWEL01,972951687831,MSN0015384
GBWEL01,972951687842,MSN0015385
GBWEL01,972951687853,MSN0015386
GBWEL01,972951687864,MSN0015387
GBWEL01,972951687875,MSN0015388
GBWEL01,972951687886,MSN0015389
GBWEL01,972951687890,MSN0015390
GBWEL01,972951687901,MSN0015391
GBWEL01,972951687912,MSN0015392
GBWEL01,972951687923,MSN0015393
GBWEL01,972951687934,MSN0015394
GBWEL01,972951687945,MSN0015395
GBWEL01,972951687956,MSN0015396
GBWEL01,972951687960,MSN0015397
GBWEL01,972951687971,MSN0015398
GBWEL01,972951687982,MSN0015399
GBWEL01,972951687993,MSN0015400
GBWEL01,972951688004,MSN0015401
GBWEL01,972951688015,MSN0015402
GBWEL01,972951688026,MSN0015403
GBWEL01,972951688030,MSN0015404
GBWEL01,972951688041,MSN0015405
GBWEL01,972951688052,MSN0015406
GBWEL01,972951688063,MSN0015407
GBWEL01,972951688074,MSN0015408
GBWEL01,972951688085,MSN0015409
GBWEL01,972951688096,MSN0015410
GBWEL01,972951688100,MSN0015411
GBWEL01,972951688111,MSN0015412
GBWEL01,972951688122,MSN0015413
GBWEL01,972951688133,MSN0015414
GBWEL01,972951688144,MSN0015415
GBWEL01,972951688155,MSN0015416
GBWEL01,972951688166,MSN0015417
GBWEL01,972951688170,MSN0015418
GBWEL01,972951688181,MSN0015419
GBWEL01,972951688192,MSN0015420
GBWEL01,972951688203,MSN0015421
GBWEL01,972951688214,MSN0015422
GBWEL01,972951688225,MSN0015423
GBWEL01,972951688236,MSN0015424
GBWEL01,972951688240,MSN0015425
GBWEL01,972951688251,MSN0015426
GBWEL01,972951688262,MSN0015427
GBWEL01,972951688273,MSN0015428
GBWEL01,972951688284,MSN0015429
GBWEL01,972951688295,MSN0015430
GBWEL01,972951688306,MSN0015431
GBWEL01,972951688310,MSN0015432
GBWEL01,972951688321,MSN0015433
GBWEL01,972951688332,MSN0015434
GBWEL01,972951688343,MSN0015435
GBWEL01,972951688354,MSN0015436
GBWEL01,972951688365,MSN0015437
GBWEL01,972951688376,MSN0015438
GBWEL01,972951688380,MSN0015439
GBWEL01,972951688391,MSN0015440
GBWEL01,972951688402,MSN0015441
GBWEL01,972951688413,MSN0015442
GBWEL01,972951688424,MSN0015443
GBWEL01,972951688435,MSN0015444
GBWEL01,972951688446,MSN0015445
GBWEL01,972951688450,MSN0015446
GBWEL01,972951688461,MSN0015447
GBWEL01,972951688472,MSN0015448
GBWEL01,972951688483,MSN0015449
GBWEL01,972951688494,MSN0015450
GBWEL01,972951688505,MSN0015451
GBWEL01,972951688516,MSN0015452
GBWEL01,972951688520,MSN0015453
GBWEL01,972951688531,MSN0015454
GBWEL01,972951688542,MSN0015455
GBWEL01,972951688553,MSN0015456
GBWEL01,972951688564,MSN0015457
GBWEL01,972951688575,MSN0015458
GBWEL01,972951688586,MSN0015459
GBWEL01,972951688590,MSN0015460
GBWEL01,972951688601,MSN0015461
GBWEL01,972951688612,MSN0015462
GBWEL01,972951688623,MSN0015463
GBWEL01,972951688634,MSN0015464
GBWEL01,972951688645,MSN0015465
GBWEL01,972951688656,MSN0015466
GBWEL01,972951688660,MSN0015467
GBWEL01,972951688671,MSN0015468
GBWEL01,972951688682,MSN0015469
GBWEL01,972951688693,MSN0015470
GBWEL01,972951688704,MSN0015471
GBWEL01,972951688715,MSN0015472
GBWEL01,972951688726,MSN0015473
GBWEL01,972951688730,MSN0015474
GBWEL01,972951688741,MSN0015475
GBWEL01,972951688752,MSN0015476
GBWEL01,972951688763,MSN0015477
GBWEL01,972951688774,MSN0015478
GBWEL01,972951688785,MSN0015479
GBWEL01,972951688796,MSN0015480
GBWEL01,972951688800,MSN0015481
GBWEL01,972951688811,MSN0015482
GBWEL01,972951688822,MSN0015483
GBWEL01,972951688833,MSN0015484
GBWEL01,972951688844,MSN0015485
GBWEL01,972951688855,MSN0015486
GBWEL01,972951688866,MSN0015487
GBWEL01,972951688870,MSN0015488
GBWEL01,972951688881,MSN0015489
GBWEL01,972951688892,MSN0015490
GBWEL01,972951688903,MSN0015491
GBWEL01,972951688914,MSN0015492
GBWEL01,972951688925,MSN0015493
GBWEL01,972951688936,MSN0015494
GBWEL01,972951688940,MSN0015495
GBWEL01,972951688951,MSN0015496
GBWEL01,972951688962,MSN0015497
GBWEL01,972951688973,MSN0015498
GBWEL01,972951688984,MSN0015499
GBWEL01,972951688995,MSN0015500
GBWEL01,972951689006,MSN0015501
GBWEL01,972951689010,MSN0015502
GBWEL01,972951689021,MSN0015503
GBWEL01,972951689032,MSN0015504
GBWEL01,972951689043,MSN0015505
GBWEL01,972951689054,MSN0015506
GBWEL01,972951689065,MSN0015507
GBWEL01,972951689076,MSN0015508
GBWEL01,972951689080,MSN0015509
GBWEL01,972951689091,MSN0015510
GBWEL01,972951689102,MSN0015511
GBWEL01,972951689113,MSN0015512
GBWEL01,972951689124,MSN0015513
GBWEL01,972951689135,MSN0015514
GBWEL01,972951689146,MSN0015515
GBWEL01,972951689150,MSN0015516
GBWEL01,972951689161,MSN0015517
GBWEL01,972951689172,MSN0015518
GBWEL01,972951689183,MSN0015519
GBWEL01,972951689194,MSN0015520
GBWEL01,972951689205,MSN0015521
GBWEL01,972951689216,MSN0015522
GBWEL01,972951689220,MSN0015523
GBWEL01,972951689231,MSN0015524
GBWEL01,972951689242,MSN0015525
GBWEL01,972951689253,MSN0015526
GBWEL01,972951689264,MSN0015527
GBWEL01,972951689275,MSN0015528
GBWEL01,972951689286,MSN0015529
GBWEL01,972951689290,MSN0015530
GBWEL01,972951689301,MSN0015531
GBWEL01,972951689312,MSN0015532
GBWEL01,972951689323,MSN0015533
GBWEL01,972951689334,MSN0015534
GBWEL01,972951689345,MSN0015535
GBWEL01,972951689356,MSN0015536
GBWEL01,972951689360,MSN0015537
GBWEL01,972951689371,MSN0015538
GBWEL01,972951689382,MSN0015539
GBWEL01,972951689393,MSN0015540
GBWEL01,972951689404,MSN0015541
GBWEL01,972951689415,MSN0015542
GBWEL01,972951689426,MSN0015543
GBWEL01,972951689430,MSN0015544
GBWEL01,972951689441,MSN0015545
GBWEL01,972951689452,MSN0015546
GBWEL01,972951689463,MSN0015547
GBWEL01,972951689474,MSN0015548
GBWEL01,972951689485,MSN0015549
GBWEL01,972951689496,MSN0015550
GBWEL01,972951689500,MSN0015551
GBWEL01,972951689511,MSN0015552
GBWEL01,972951689522,MSN0015553
GBWEL01,972951689533,MSN0015554
GBWEL01,972951689544,MSN0015555
GBWEL01,972951689555,MSN0015556
GBWEL01,972951689566,MSN0015557
GBWEL01,972951689570,MSN0015558
GBWEL01,972951689581,MSN0015559
GBWEL01,972951689592,MSN0015560
GBWEL01,972951689603,MSN0015561
GBWEL01,972951689614,MSN0015562
GBWEL01,972951689625,MSN0015563
GBWEL01,972951689636,MSN0015564
GBWEL01,972951689640,MSN0015565
GBWEL01,972951689651,MSN0015566
GBWEL01,972951689662,MSN0015567
GBWEL01,972951689673,MSN0015568
GBWEL01,972951689684,MSN0015569
GBWEL01,972951689695,MSN0015570
GBWEL01,972951689706,MSN0015571
GBWEL01,972951689710,MSN0015572
GBWEL01,972951689721,MSN0015573
GBWEL01,972951689732,MSN0015574
GBWEL01,972951689743,MSN0015575
GBWEL01,972951689754,MSN0015576
GBWEL01,972951689765,MSN0015577
GBWEL01,972951689776,MSN0015578
GBWEL01,972951689780,MSN0015579
GBWEL01,972951689791,MSN0015580
GBWEL01,972951689802,MSN0015581
GBWEL01,972951689813,MSN0015582
GBWEL01,972951689824,MSN0015583
GBWEL01,972951689835,MSN0015584
GBWEL01,972951689846,MSN0015585
GBWEL01,972951689850,MSN0015586
GBWEL01,972951689861,MSN0015587
GBWEL01,972951689872,MSN0015588
GBWEL01,972951689883,MSN0015589
GBWEL01,972951689894,MSN0015590
GBWEL01,972951689905,MSN0015591
GBWEL01,972951689916,MSN0015592
GBWEL01,972951689920,MSN0015593
GBWEL01,972951689931,MSN0015594
GBWEL01,972951689942,MSN0015595
GBWEL01,972951689953,MSN0015596
GBWEL01,972951689964,MSN0015597
GBWEL01,972951689975,MSN0015598
GBWEL01,972951689986,MSN0015599
GBWEL01,972951689990,MSN0015600
GBWEL01,972951690001,MSN0015601
GBWEL01,972951690012,MSN0015602
GBWEL01,972951690023,MSN0015603
GBWEL01,972951690034,MSN0015604
GBWEL01,972951690045,MSN0015605
GBWEL01,972951690056,MSN0015606
GBWEL01,972951690060,MSN0015607
GBWEL01,972951690071,MSN0015608
GBWEL01,972951690082,MSN0015609
GBWEL01,972951690093,MSN0015610
GBWEL01,972951690104,MSN0015611
GBWEL01,972951690115,MSN0015612
GBWEL01,972951690126,MSN0015613
GBWEL01,972951690130,MSN0015614
GBWEL01,972951690141,MSN0015615
GBWEL01,972951690152,MSN0015616
GBWEL01,972951690163,MSN0015617
GBWEL01,972951690174,MSN0015618
GBWEL01,972951690185,MSN0015619
GBWEL01,972951690196,MSN0015620
GBWEL01,972951690200,MSN0015621
GBWEL01,972951690211,MSN0015622
GBWEL01,972951690222,MSN0015623
GBWEL01,972951690233,MSN0015624
GBWEL01,972951690244,MSN0015625
GBWEL01,972951690255,MSN0015626
GBWEL01,972951690266,MSN0015627
GBWEL01,972951690270,MSN0015628
GBWEL01,972951690281,MSN0015629
GBWEL01,972951690292,MSN0015630
GBWEL01,972951690303,MSN0015631
GBWEL01,972951690314,MSN0015632
GBWEL01,972951690325,MSN0015633
GBWEL01,972951690336,MSN0015634
GBWEL01,972951690340,MSN0015635
GBWEL01,972951690351,MSN0015636
GBWEL01,972951690362,MSN0015637
GBWEL01,972951690373,MSN0015638
GBWEL01,972951690384,MSN0015639
GBWEL01,972951690395,MSN0015640
GBWEL01,972951690406,MSN0015641
GBWEL01,972951690410,MSN0015642
GBWEL01,972951690421,MSN0015643
GBWEL01,972951690432,MSN0015644
GBWEL01,972951690443,MSN0015645
GBWEL01,972951690454,MSN0015646
GBWEL01,972951690465,MSN0015647
GBWEL01,972951690476,MSN0015648
GBWEL01,972951690480,MSN0015649
GBWEL01,972951690491,MSN0015650
GBWEL01,972951690502,MSN0015651
GBWEL01,972951690513,MSN0015652
GBWEL01,972951690524,MSN0015653
GBWEL01,972951690535,MSN0015654
GBWEL01,972951690546,MSN0015655
GBWEL01,972951690550,MSN0015656
GBWEL01,972951690561,MSN0015657
GBWEL01,972951690572,MSN0015658
GBWEL01,972951690583,MSN0015659
GBWEL01,972951690594,MSN0015660
GBWEL01,972951690605,MSN0015661
GBWEL01,972951690616,MSN0015662
GBWEL01,972951690620,MSN0015663
GBWEL01,972951690631,MSN0015664
GBWEL01,972951690642,MSN0015665
GBWEL01,972951690653,MSN0015666
GBWEL01,972951690664,MSN0015667
GBWEL01,972951690675,MSN0015668
GBWEL01,972951690686,MSN0015669
GBWEL01,972951690690,MSN0015670
GBWEL01,972951690701,MSN0015671
GBWEL01,972951690712,MSN0015672
GBWEL01,972951690723,MSN0015673
GBWEL01,972951690734,MSN0015674
GBWEL01,972951690745,MSN0015675
GBWEL01,972951690756,MSN0015676
GBWEL01,972951690760,MSN0015677
GBWEL01,972951690771,MSN0015678
GBWEL01,972951690782,MSN0015679
GBWEL01,972951690793,MSN0015680
GBWEL01,972951690804,MSN0015681
GBWEL01,972951690815,MSN0015682
GBWEL01,972951690826,MSN0015683
GBWEL01,972951690830,MSN0015684
GBWEL01,972951690841,MSN0015685
GBWEL01,972951690852,MSN0015686
GBWEL01,972951690863,MSN0015687
GBWEL01,972951690874,MSN0015688
GBWEL01,972951690885,MSN0015689
GBWEL01,972951690896,MSN0015690
GBWEL01,972951690900,MSN0015691
GBWEL01,972951690911,MSN0015692
GBWEL01,972951690922,MSN0015693
GBWEL01,972951690933,MSN0015694
GBWEL01,972951690944,MSN0015695
GBWEL01,972951690955,MSN0015696
GBWEL01,972951690966,MSN0015697
GBWEL01,972951690970,MSN0015698
GBWEL01,972951690981,MSN0015699
GBWEL01,972951690992,MSN0015700
GBWEL01,972951691003,MSN0015701
GBWEL01,972951691014,MSN0015702
GBWEL01,972951691025,MSN0015703
GBWEL01,972951691036,MSN0015704
GBWEL01,972951691040,MSN0015705
GBWEL01,972951691051,MSN0015706
GBWEL01,972951691062,MSN0015707
GBWEL01,972951691073,MSN0015708
GBWEL01,972951691084,MSN0015709
GBWEL01,972951691095,MSN0015710
GBWEL01,972951691106,MSN0015711
GBWEL01,972951691110,MSN0015712
GBWEL01,972951691121,MSN0015713
GBWEL01,972951691132,MSN0015714
GBWEL01,972951691143,MSN0015715
GBWEL01,972951691154,MSN0015716
GBWEL01,972951691165,MSN0015717
GBWEL01,972951691176,MSN0015718
GBWEL01,972951691180,MSN0015719
GBWEL01,972951691191,MSN0015720
GBWEL01,972951691202,MSN0015721
GBWEL01,972951691213,MSN0015722
GBWEL01,972951691224,MSN0015723
GBWEL01,972951691235,MSN0015724
GBWEL01,972951691246,MSN0015725
GBWEL01,972951691250,MSN0015726
GBWEL01,972951691261,MSN0015727
GBWEL01,972951691272,MSN0015728
GBWEL01,972951691283,MSN0015729
GBWEL01,972951691294,MSN0015730
GBWEL01,972951691305,MSN0015731
GBWEL01,972951691316,MSN0015732
GBWEL01,972951691320,MSN0015733
GBWEL01,972951691331,MSN0015734
GBWEL01,972951691342,MSN0015735
GBWEL01,972951691353,MSN0015736
GBWEL01,972951691364,MSN0015737
GBWEL01,972951691375,MSN0015738
GBWEL01,972951691386,MSN0015739
GBWEL01,972951691390,MSN0015740
GBWEL01,972951691401,MSN0015741
GBWEL01,972951691412,MSN0015742
GBWEL01,972951691423,MSN0015743
GBWEL01,972951691434,MSN0015744
GBWEL01,972951691445,MSN0015745
GBWEL01,972951691456,MSN0015746
GBWEL01,972951691460,MSN0015747
GBWEL01,972951691471,MSN0015748
GBWEL01,972951691482,MSN0015749
GBWEL01,972951691493,MSN0015750
GBWEL01,972951691504,MSN0015751
GBWEL01,972951691515,MSN0015752
GBWEL01,972951691526,MSN0015753
GBWEL01,972951691530,MSN0015754
GBWEL01,972951691541,MSN0015755
GBWEL01,972951691552,MSN0015756
GBWEL01,972951691563,MSN0015757
GBWEL01,972951691574,MSN0015758
GBWEL01,972951691585,MSN0015759
GBWEL01,972951691596,MSN0015760
GBWEL01,972951691600,MSN0015761
GBWEL01,972951691611,MSN0015762
GBWEL01,972951691622,MSN0015763
GBWEL01,972951691633,MSN0015764
GBWEL01,972951691644,MSN0015765
GBWEL01,972951691655,MSN0015766
GBWEL01,972951691666,MSN0015767
GBWEL01,972951691670,MSN0015768
GBWEL01,972951691681,MSN0015769
GBWEL01,972951691692,MSN0015770
GBWEL01,972951691703,MSN0015771
GBWEL01,972951691714,MSN0015772
GBWEL01,972951691725,MSN0015773
GBWEL01,972951691736,MSN0015774
GBWEL01,972951691740,MSN0015775
GBWEL01,972951691751,MSN0015776
GBWEL01,972951691762,MSN0015777
GBWEL01,972951691773,MSN0015778
GBWEL01,972951691784,MSN0015779
GBWEL01,972951691795,MSN0015780
GBWEL01,972951691806,MSN0015781
GBWEL01,972951691810,MSN0015782
GBWEL01,972951691821,MSN0015783
GBWEL01,972951691832,MSN0015784
GBWEL01,972951691843,MSN0015785
GBWEL01,972951691854,MSN0015786
GBWEL01,972951691865,MSN0015787
GBWEL01,972951691876,MSN0015788
GBWEL01,972951691880,MSN0015789
GBWEL01,972951691891,MSN0015790
GBWEL01,972951691902,MSN0015791
GBWEL01,972951691913,MSN0015792
GBWEL01,972951691924,MSN0015793
GBWEL01,972951691935,MSN0015794
GBWEL01,972951691946,MSN0015795
GBWEL01,972951691950,MSN0015796
GBWEL01,972951691961,MSN0015797
GBWEL01,972951691972,MSN0015798
GBWEL01,972951691983,MSN0015799
GBWEL01,972951691994,MSN0015800
GBWEL01,972951692005,MSN0015801
GBWEL01,972951692016,MSN0015802
GBWEL01,972951692020,MSN0015803
GBWEL01,972951692031,MSN0015804
GBWEL01,972951692042,MSN0015805
GBWEL01,972951692053,MSN0015806
GBWEL01,972951692064,MSN0015807
GBWEL01,972951692075,MSN0015808
GBWEL01,972951692086,MSN0015809
GBWEL01,972951692090,MSN0015810
GBWEL01,972951692101,MSN0015811
GBWEL01,972951692112,MSN0015812
GBWEL01,972951692123,MSN0015813
GBWEL01,972951692134,MSN0015814
GBWEL01,972951692145,MSN0015815
GBWEL01,972951692156,MSN0015816
GBWEL01,972951692160,MSN0015817
GBWEL01,972951692171,MSN0015818
GBWEL01,972951692182,MSN0015819
GBWEL01,972951692193,MSN0015820
GBWEL01,972951692204,MSN0015821
GBWEL01,972951692215,MSN0015822
GBWEL01,972951692226,MSN0015823
GBWEL01,972951692230,MSN0015824
GBWEL01,972951692241,MSN0015825
GBWEL01,972951692252,MSN0015826
GBWEL01,972951692263,MSN0015827
GBWEL01,972951692274,MSN0015828
GBWEL01,972951692285,MSN0015829
GBWEL01,972951692296,MSN0015830
GBWEL01,972951692300,MSN0015831
GBWEL01,972951692311,MSN0015832
GBWEL01,972951692322,MSN0015833
GBWEL01,972951692333,MSN0015834
GBWEL01,972951692344,MSN0015835
GBWEL01,972951692355,MSN0015836
GBWEL01,972951692366,MSN0015837
GBWEL01,972951692370,MSN0015838
GBWEL01,972951692381,MSN0015839
GBWEL01,972951692392,MSN0015840
GBWEL01,972951692403,MSN0015841
GBWEL01,972951692414,MSN0015842
GBWEL01,972951692425,MSN0015843
GBWEL01,972951692436,MSN0015844
GBWEL01,972951692440,MSN0015845
GBWEL01,972951692451,MSN0015846
GBWEL01,972951692462,MSN0015847
GBWEL01,972951692473,MSN0015848
GBWEL01,972951692484,MSN0015849
GBWEL01,972951692495,MSN0015850
GBWEL01,972951692506,MSN0015851
GBWEL01,972951692510,MSN0015852
GBWEL01,972951692521,MSN0015853
